ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI_raw,AGI,AGI_num,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,Price_Index,AdjacentZillow2,Proximity,Coffees,NewCoffees,A1,A2,DM,NB,CRIME_COUNT,Color,Probability,IncomeLow,IncomeHigh,HouseLow,HouseHigh
10466,Bronx,Northeast Bronx,2001,"$811,431,000 ","23,668","$34,284.00","$45,864.25",45864.24929,55174.49,,,,,,,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0,0,0,0.150885063,,,,,,,,purple,38,52061.08675,80382.83593,0,0
10466,Bronx,Northeast Bronx,2002,"$828,412,000 ","23,452","$35,324.00","$46,511.35",46511.35277,55186.81,,,,,,,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0,0,0,0.150885063,,,,,,,,purple,38,51446.63339,78836.50594,0,0
10466,Bronx,Northeast Bronx,2004,"$855,758,000 ","26,819","$31,909.00","$39,990.44",39990.44268,45470.03,,,,,,,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0,0,0,0.150885063,,,,,,,,purple,38,43532.17044,63267.33923,0,0
10466,Bronx,Northeast Bronx,2005,"$868,862,000 ","26,449","$32,850.00","$39,816.02",39816.02063,45655.1,,,,,,,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0.88564235,1.073447613,1.05,0.150885063,,,,,,,,purple,38,43487.57892,64127.4283,0.822550449,0.978768815
10466,Bronx,Northeast Bronx,2006,"$959,154,000 ","29,546","$32,463.00","$38,126.89",38126.89456,45025.16,,,,,,,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,1.047076979,1.229762917,1.12,0.150885063,,,,,,,1790,purple,38,44350.42332,66478.2646,0.893471665,1.130588767
10466,Bronx,Northeast Bronx,2007,"$989,497,000 ","30,732","$32,198.00","$36,785.66",36785.66089,41933.69,,,,,,,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,1.081772385,1.235906333,1.12,0.150885063,,,,,,,1764,purple,38,43326.83186,63664.85351,0.892759679,1.135458269
10466,Bronx,Northeast Bronx,2008,"$1,023,939,000 ","29,153","$35,123.00","$38,658.40",38658.40371,44111.06,,,,,,,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,1.024569918,1.127700866,1.06,0.150885063,,,,,,,2104,purple,38,44541.41962,64579.99543,0.890607641,1.042492584
10466,Bronx,Northeast Bronx,2009,"$1,046,744,000 ","29,880","$35,032.00","$38,713.10",38713.09624,44334.08,,,,,,,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0.923820964,1.020894322,1.04,0.150885063,,,,,,,1957,purple,38,43818.55709,64797.35987,0.83252179,0.960932841
10466,Bronx,Northeast Bronx,2010,"$1,061,589,000 ","30,547","$34,753.00","$37,799.98",37799.97977,43556.23,,,,,,,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0.86838863,0.944524865,1.02,0.150885063,,,,,,,2041,purple,38,44081.30464,64251.15544,0.791133741,0.921456724
10466,Bronx,Northeast Bronx,2011,"$1,074,029,000 ","30,876","$34,785.00","$36,661.61",36661.61374,42597.98,"$45,737.00 ","$56,838.00 ",$412.88 ,56.40%,6.70%,36.90%,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0.881019571,0.928549639,0.96,0.150885063,,,,,,,1699,purple,38,43502.16391,62963.96339,0.749871815,0.846616676
10466,Bronx,Northeast Bronx,2012,"$1,093,656,000 ","31,060","$35,211.00","$36,347.30",36347.30263,42368.8,"$44,038.00 ","$55,708.00 ",$395.66 ,55.70%,6.90%,37.40%,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0.864532917,0.892432466,0.9,0.150885063,,,,,,,1775,purple,38,43806.49461,64178.36753,0.743871403,0.814889738
10466,Bronx,Northeast Bronx,2013,"$1,122,503,000 ","31,640","$35,477.00","$36,080.68",36080.67663,41994.12,"$44,012.00 ","$56,384.00 ",$391.33 ,55.70%,7.30%,37.00%,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0.843132262,0.857479001,0.86,0.150885063,0,0,12,105,8,16,1550,purple,38,43815.08331,64311.00676,0.775961819,0.83549439
10466,Bronx,Northeast Bronx,2014,"$1,173,707,000 ","32,230","$36,417.00","$36,453.42",36453.417,42084.79,"$42,587.00 ","$55,669.00 ",$388.67 ,54.30%,8.00%,37.70%,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",,0,0.875477432,0.876352909,0.86,0.150885063,,,14,99,3,4,1725,purple,38,44754.1094,66383.317,0.834928415,0.869141886
10466,Bronx,Northeast Bronx,2015,"$1,246,448,000 ","33,030","$37,737.00","$37,737.00",37737,43649.75,"$42,478.00 ","$56,348.00 ",$392.93 ,55.20%,7.50%,37.30%,Y,4,"Nereid Av, 233 St, 225 St, Eastchester - Dyre Av",2,"2, 5",4,0,42.184,2,40.890964,-73.846239,"10470, 10467, 10469, 10475",0.870013326,0.870013326,0.870013326,0.870013326,0.92,0.150885063,,,6,92,2,13,1845,blue,65,46874.6,69680,0.890887346,0.913241778
10467,Bronx,Bronx Park and Fordham,2001,"$994,698,000 ","30,597","$32,510.00","$43,491.04",43491.03793,61621.32,,,,,,,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,0,0,0,0.122216589,,,,,,,,purple,38,52061.08675,80382.83593,0,0
10467,Bronx,Bronx Park and Fordham,2002,"$1,009,910,000 ","30,435","$33,183.00","$43,692.28",43692.28341,60965.41,,,,,,,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,0,0,0,0.122216589,,,,,,,,purple,38,51446.63339,78836.50594,0,0
10467,Bronx,Bronx Park and Fordham,2004,"$1,032,764,000 ","35,202","$29,338.00","$36,768.30",36768.29758,50653.04,,,,,,,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,0,0,0,0.122216589,,,,,,,,purple,38,43532.17044,63267.33923,0,0
10467,Bronx,Bronx Park and Fordham,2005,"$1,049,723,000 ","35,067","$29,935.00","$36,282.88",36282.87908,51062.51,,,,,,,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,0.88564235,1.073447613,1.04,0.122216589,,,,,,,,purple,38,43487.57892,64127.4283,0.822550449,0.978768815
10467,Bronx,Bronx Park and Fordham,2006,"$1,146,337,000 ","37,608","$30,481.00","$35,799.09",35799.09044,52105.8,,,,,,,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,1.047076979,1.229762917,1.17,0.122216589,,,,,,,2772,purple,38,44350.42332,66478.2646,0.893471665,1.130588767
10467,Bronx,Bronx Park and Fordham,2007,"$1,223,791,000 ","42,717","$28,649.00","$32,730.99",32730.98947,50211.3,,,,,,,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,1.081772385,1.235906333,1.17,0.122216589,,,,,,,2757,purple,38,43326.83186,63664.85351,0.892759679,1.135458269
10467,Bronx,Bronx Park and Fordham,2008,"$1,251,245,000 ","39,540","$31,645.00","$34,830.32",34830.3159,50010.27,,,,,,,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,1.024569918,1.127700866,1.12,0.122216589,,,,,,,3003,purple,38,44541.41962,64579.99543,0.890607641,1.042492584
10467,Bronx,Bronx Park and Fordham,2009,"$1,288,116,000 ","40,609","$31,720.00","$35,053.08",35053.07755,50364.09,,,,,,,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,1.003402324,1.108837941,1.07,0.122216589,,,,,,,3187,purple,38,43818.55709,64797.35987,0.83252179,0.960932841
10467,Bronx,Bronx Park and Fordham,2010,"$1,307,365,000 ","41,760","$31,307.00","$34,051.85",34051.85068,49369.43,,,,,,,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,0.978718011,1.064527408,1.03,0.122216589,,,,,,,3114,purple,38,44081.30464,64251.15544,0.791133741,0.921456724
10467,Bronx,Bronx Park and Fordham,2011,"$1,315,911,000 ","42,111","$31,249.00","$32,934.85",32934.8503,47521.5,"$40,799.00 ","$51,760.00 ",$383.54 ,55.10%,8.30%,36.60%,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,0.947650561,0.998775301,0.97,0.122216589,,,,,,,3226,purple,38,43502.16391,62963.96339,0.749871815,0.846616676
10467,Bronx,Bronx Park and Fordham,2012,"$1,311,380,000 ","41,710","$31,440.00","$32,454.61",32454.60779,51497.8,"$39,414.00 ","$51,038.00 ",$369.49 ,54.00%,9.40%,36.60%,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,0.897282012,0.926238415,0.9,0.122216589,,,,,,,2913,purple,38,43806.49461,64178.36753,0.743871403,0.814889738
10467,Bronx,Bronx Park and Fordham,2013,"$1,357,285,000 ","42,930","$31,616.00","$32,153.98",32153.97786,48282.98,"$39,663.00 ","$52,307.00 ",$369.53 ,53.30%,10.20%,36.50%,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,0.840523247,0.854825591,0.86,0.122216589,0,0,21,154,24,26,2868,purple,38,43815.08331,64311.00676,0.775961819,0.83549439
10467,Bronx,Bronx Park and Fordham,2014,"$1,421,817,000 ","44,050","$32,277.00","$32,309.28",32309.277,50463.41,"$35,852.00 ","$47,788.00 ",$353.77 ,52.50%,10.30%,37.20%,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",,0,0.870733385,0.871604118,0.87,0.122216589,2,0,17,158,5,10,3020,purple,38,44754.1094,66383.317,0.834928415,0.869141886
10467,Bronx,Bronx Park and Fordham,2015,"$1,495,961,000 ","44,410","$33,685.00","$33,685.00",33685,49696.43,"$35,117.00 ","$46,518.00 ",$349.98 ,52.00%,10.00%,38.00%,N,8,"Norwood - 205 St, Woodlawn, Mosholu Pkwy, 219 St, Gun Hill Rd, Burke Av, Allerton Av, Pelham Pkwy",4,"D, 2, 4, 5",11,0,27.361,2.3,40.869953,-73.865746,"10471, 10470, 10466, 10469, 10462, 10460, 10458",0.963303768,0.963303768,0.963303768,0.963303768,0.9,0.122216589,3,0,10,167,7,8,2984,blue,65,46874.6,69680,0.890887346,0.913241778
10468,Bronx,Bronx Park and Fordham,2001,"$677,053,000 ","23,537","$28,765.00","$38,481.07",38481.0737,49184.16,,,,,,,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,0,0,0,0.10019236,,,,,,,,purple,38,52061.08675,80382.83593,0,0
10468,Bronx,Bronx Park and Fordham,2002,"$684,375,000 ","23,243","$29,444.00","$38,769.12",38769.11649,48997.3,,,,,,,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,0,0,0,0.10019236,,,,,,,,purple,38,51446.63339,78836.50594,0,0
10468,Bronx,Bronx Park and Fordham,2004,"$707,050,000 ","28,378","$24,915.00","$31,225.11",31225.10512,39002.45,,,,,,,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,0,0,0,0.10019236,,,,,,,,purple,38,43532.17044,63267.33923,0,0
10468,Bronx,Bronx Park and Fordham,2005,"$721,207,000 ","28,354","$25,436.00","$30,829.84",30829.84173,39639.06,,,,,,,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,0.915164994,1.109230694,0.97,0.10019236,,,,,,,,purple,38,43487.57892,64127.4283,0.822550449,0.978768815
10468,Bronx,Bronx Park and Fordham,2006,"$797,628,000 ","30,644","$26,029.00","$30,570.34",30570.33972,40259.34,,,,,,,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,1.087192062,1.276876971,1.18,0.10019236,,,,,,,2657,purple,38,44350.42332,66478.2646,0.893471665,1.130588767
10468,Bronx,Bronx Park and Fordham,2007,"$935,815,000 ","36,529","$25,618.00","$29,268.12",29268.12413,37972.7,,,,,,,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,1.041381539,1.189760487,1.16,0.10019236,,,,,,,2688,purple,38,43326.83186,63664.85351,0.892759679,1.135458269
10468,Bronx,Bronx Park and Fordham,2008,"$960,455,000 ","34,706","$27,674.00","$30,459.60",30459.6038,38719.31,,,,,,,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,1.161895529,1.27884937,1.14,0.10019236,,,,,,,2867,purple,38,44541.41962,64579.99543,0.890607641,1.042492584
10468,Bronx,Bronx Park and Fordham,2009,"$931,642,000 ","33,966","$27,429.00","$30,311.19",30311.18739,38456.35,,,,,,,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,1.110458485,1.22714336,1.08,0.10019236,,,,,,,2652,purple,38,43818.55709,64797.35987,0.83252179,0.960932841
10468,Bronx,Bronx Park and Fordham,2010,"$1,020,051,000 ","36,956","$27,602.00","$30,022.01",30022.01369,43769.87,,,,,,,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,1.046195849,1.137921386,1.03,0.10019236,,,,,,,3049,purple,38,44081.30464,64251.15544,0.791133741,0.921456724
10468,Bronx,Bronx Park and Fordham,2011,"$983,160,000 ","35,898","$27,388.00","$28,865.55",28865.55346,37061.41,"$31,707.00 ","$42,329.00 ",$159.21 ,54.00%,9.80%,36.20%,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",,0,0.970612365,1.022975869,0.97,0.10019236,,,,,,,2719,purple,38,43502.16391,62963.96339,0.749871815,0.846616676
10468,Bronx,Bronx Park and Fordham,2012,"$919,391,000 ","34,230","$26,859.00","$27,725.77",27725.77324,37186.2,"$32,985.00 ","$43,404.00 ",$161.93 ,54.70%,10.40%,34.80%,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",0.809294148,0.835411074,0.809294148,0.835411074,0.87,0.10019236,,,,,,,2529,green,98,43806.49461,64178.36753,0.743871403,0.814889738
10468,Bronx,Bronx Park and Fordham,2013,"$944,103,000 ","35,240","$26,791.00","$27,246.88",27246.87566,37019.72,"$33,776.00 ","$43,327.00 ",$171.28 ,54.40%,11.70%,33.80%,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",0.889350355,0.904483541,0.889350355,0.904483541,0.86,0.10019236,0,0,5,148,9,3,2525,blue,65,43815.08331,64311.00676,0.775961819,0.83549439
10468,Bronx,Bronx Park and Fordham,2014,"$994,848,000 ","35,610","$27,937.00","$27,964.94",27964.937,37982.28,"$33,585.00 ","$43,225.00 ",$168.17 ,54.10%,11.00%,34.80%,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",0.855362312,0.856217674,0.855362312,0.856217674,0.85,0.10019236,2,1,5,160,4,7,2599,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10468,Bronx,Bronx Park and Fordham,2015,"$1,032,678,000 ","35,750","$28,886.00","$28,886.00",28886,39038.67,"$34,784.00 ","$44,912.00 ",$192.19 ,56.30%,9.80%,33.90%,Y,6,"Bedford Park Blvd, Kingsbridge Rd, Fordham Rd, Bedford Park Blvd - Lehman College, Kingsbridge Rd, Fordham Rd",3,"B, D, 4",13,0,54.915,1.1,40.868093,-73.89973,"10463, 10458, 10453",0.852537332,0.852537332,0.852537332,0.852537332,0.88,0.10019236,2,0,8,127,4,8,2379,blue,65,46874.6,69680,0.890887346,0.913241778
10469,Bronx,Northeast Bronx,2001,"$905,923,000 ","22,200","$40,807.00","$54,590.55",54590.55013,53077.53,,,,,,,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0,0,0,0.134085849,,,,,,,,purple,38,52061.08675,80382.83593,0,0
10469,Bronx,Northeast Bronx,2002,"$931,181,000 ","22,053","$42,225.00","$55,597.95",55597.94674,53503.72,,,,,,,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0,0,0,0.134085849,,,,,,,,purple,38,51446.63339,78836.50594,0,0
10469,Bronx,Northeast Bronx,2004,"$953,800,000 ","25,906","$36,818.00","$46,142.72",46142.72207,44133.42,,,,,,,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0,0,0,0.134085849,,,,,,,,purple,38,43532.17044,63267.33923,0,0
10469,Bronx,Northeast Bronx,2005,"$987,674,000 ","26,229","$37,656.00","$45,641.16",45641.15899,43939.74,,,,,,,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0.862030027,1.044828169,1.05,0.134085849,,,,,,,,purple,38,43487.57892,64127.4283,0.822550449,0.978768815
10469,Bronx,Northeast Bronx,2006,"$1,057,836,000 ","27,182","$38,917.00","$45,706.94",45706.93884,43321.59,,,,,,,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0.880994687,1.034703864,1.12,0.134085849,,,,,,,1497,purple,38,44350.42332,66478.2646,0.893471665,1.130588767
10469,Bronx,Northeast Bronx,2007,"$1,135,786,000 ","30,489","$37,252.00","$42,559.77",42559.76891,40630.4,,,,,,,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0.903019555,1.031684301,1.12,0.134085849,,,,,,,1471,purple,38,43326.83186,63664.85351,0.892759679,1.135458269
10469,Bronx,Northeast Bronx,2008,"$1,175,116,000 ","28,964","$40,572.00","$44,655.89",44655.88803,42856.59,,,,,,,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0.923789004,1.016775568,1.06,0.134085849,,,,,,,1541,purple,38,44541.41962,64579.99543,0.890607641,1.042492584
10469,Bronx,Northeast Bronx,2009,"$1,202,589,000 ","29,513","$40,748.00","$45,029.72",45029.7227,43119.87,,,,,,,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0.945036151,1.044338761,1.04,0.134085849,,,,,,,1586,purple,38,43818.55709,64797.35987,0.83252179,0.960932841
10469,Bronx,Northeast Bronx,2010,"$1,226,194,000 ","30,048","$40,808.00","$44,385.85",44385.85372,42316.01,,,,,,,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0.961101766,1.045366654,1.02,0.134085849,,,,,,,1569,purple,38,44081.30464,64251.15544,0.791133741,0.921456724
10469,Bronx,Northeast Bronx,2011,"$1,254,721,000 ","30,456","$41,198.00","$43,420.59",43420.58827,40899.28,"$56,352.00 ","$69,155.00 ",$243.06 ,53.70%,9.90%,36.10%,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0.905740608,0.95460435,0.96,0.134085849,,,,,,,1549,purple,38,43502.16391,62963.96339,0.749871815,0.846616676
10469,Bronx,Northeast Bronx,2012,"$1,289,628,000 ","30,510","$42,269.00","$43,633.07",43633.07304,40649.03,"$55,724.00 ","$69,050.00 ",$240.33 ,52.30%,10.70%,36.90%,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",,0,0.865971261,0.893917227,0.9,0.134085849,,,,,,,1577,purple,38,43806.49461,64178.36753,0.743871403,0.814889738
10469,Bronx,Northeast Bronx,2013,"$1,303,391,000 ","31,030","$42,004.00","$42,718.74",42718.74006,40394.86,"$57,776.00 ","$69,599.00 ",$239.19 ,52.00%,11.10%,36.70%,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",0.83055781,0.844690582,0.83055781,0.844690582,0.86,0.134085849,0,0,24,108,3,8,1460,blue,65,43815.08331,64311.00676,0.775961819,0.83549439
10469,Bronx,Northeast Bronx,2014,"$1,349,437,000 ","31,710","$42,556.00","$42,598.56",42598.556,40781.74,"$57,680.00 ","$69,954.00 ",$258.51 ,52.30%,10.30%,37.40%,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",0.834024014,0.834858038,0.834024014,0.834858038,0.88,0.134085849,1,0,16,87,2,17,1352,blue,65,44754.1094,66383.317,0.834928415,0.869141886
10469,Bronx,Northeast Bronx,2015,"$1,429,181,000 ","32,600","$43,840.00","$43,840.00",43840,42383.25,"$57,207.00 ","$70,069.00 ",$200.28 ,53.80%,9.40%,36.80%,N,2,"Baychester Av, Gun Hill Rd",1,5,5,1,16.893,2.5,40.868607,-73.848133,"10466, 10475, 10461, 10467",0.87258846,0.87258846,0.87258846,0.87258846,0.91,0.134085849,1,0,11,76,3,12,1403,blue,65,46874.6,69680,0.890887346,0.913241778
10470,Bronx,Northeast Bronx,2001,"$261,023,000 ","5,511","$47,364.00","$63,362.34",63362.3353,79045.06,,,,,,,N,1,Wakefield - 241 St,1,2,2,0,1.224,1.4,40.88953,-73.872662,"10471, 10467, 10466",,0,0,0,0,0.132922364,,,,,,,,purple,38,52061.08675,80382.83593,0,0
