Zip Code,Filing Year,Job Type,Count
10012,2016,A1,19
10012,2016,A2,774
10012,2016,DM,7
10012,2016,NB,7
10012,2017,A1,19
10012,2017,A2,596
10012,2017,DM,2
10012,2017,NB,3
10012,1989,A1,0
10012,1989,A2,0
10012,1989,DM,0
10012,1989,NB,0
10013,1990,A1,11
10013,1990,A2,171
10013,1990,DM,0
10013,1990,NB,0
10013,1991,A1,25
10013,1991,A2,363
10013,1991,DM,2
10013,1991,NB,0
10013,1992,A1,25
10013,1992,A2,373
10013,1992,DM,2
10013,1992,NB,3
10013,1993,A1,45
10013,1993,A2,416
10013,1993,DM,2
10013,1993,NB,1
10013,1994,A1,39
10013,1994,A2,486
10013,1994,DM,0
10013,1994,NB,0
10013,1995,A1,43
10013,1995,A2,427
10013,1995,DM,0
10013,1995,NB,1
10013,1996,A1,50
10013,1996,A2,423
10013,1996,DM,1
10013,1996,NB,1
10013,1997,A1,41
10013,1997,A2,456
10013,1997,DM,1
10013,1997,NB,1
10013,1998,A1,44
10013,1998,A2,545
10013,1998,DM,2
10013,1998,NB,2
10013,1999,A1,55
10013,1999,A2,619
10013,1999,DM,1
10013,1999,NB,2
10013,2000,A1,57
10013,2000,A2,673
10013,2000,DM,3
10013,2000,NB,2
10013,2001,A1,60
10013,2001,A2,696
10013,2001,DM,7
10013,2001,NB,3
10013,2002,A1,43
10013,2002,A2,625
10013,2002,DM,2
10013,2002,NB,5
10013,2003,A1,55
10013,2003,A2,688
10013,2003,DM,5
10013,2003,NB,7
10013,2004,A1,65
10013,2004,A2,662
10013,2004,DM,7
10013,2004,NB,8
10013,2005,A1,56
10013,2005,A2,784
10013,2005,DM,6
10013,2005,NB,6
10013,2006,A1,56
10013,2006,A2,780
10013,2006,DM,11
10013,2006,NB,6
10013,2007,A1,56
10013,2007,A2,975
10013,2007,DM,19
10013,2007,NB,11
10013,2008,A1,34
10013,2008,A2,950
10013,2008,DM,6
10013,2008,NB,11
10013,2009,A1,33
10013,2009,A2,753
10013,2009,DM,0
10013,2009,NB,2
10013,2010,A1,32
10013,2010,A2,892
10013,2010,DM,3
10013,2010,NB,1
10013,2011,A1,48
10013,2011,A2,913
10013,2011,DM,4
10013,2011,NB,1
10013,2012,A1,35
10013,2012,A2,889
10013,2012,DM,4
10013,2012,NB,7
10013,2013,A1,47
10013,2013,A2,968
10013,2013,DM,9
10013,2013,NB,7
10013,2014,A1,41
10013,2014,A2,940
10013,2014,DM,8
10013,2014,NB,4
10013,2015,A1,35
10013,2015,A2,1019
10013,2015,DM,15
10013,2015,NB,5
10013,2016,A1,34
10013,2016,A2,1034
10013,2016,DM,4
10013,2016,NB,6
10013,2017,A1,17
10013,2017,A2,830
10013,2017,DM,2
10013,2017,NB,5
10013,1989,A1,0
10013,1989,A2,0
10013,1989,DM,0
10013,1989,NB,0
10014,1990,A1,14
10014,1990,A2,104
10014,1990,DM,0
10014,1990,NB,0
10014,1991,A1,19
10014,1991,A2,231
10014,1991,DM,3
10014,1991,NB,0
10014,1992,A1,23
10014,1992,A2,246
10014,1992,DM,0
10014,1992,NB,0
10014,1993,A1,30
10014,1993,A2,256
10014,1993,DM,0
10014,1993,NB,0
10014,1994,A1,32
10014,1994,A2,277
10014,1994,DM,0
10014,1994,NB,1
10014,1995,A1,33
10014,1995,A2,333
10014,1995,DM,1
10014,1995,NB,1
10014,1996,A1,44
10014,1996,A2,338
10014,1996,DM,1
10014,1996,NB,1
10014,1997,A1,50
10014,1997,A2,392
10014,1997,DM,5
10014,1997,NB,3
10014,1998,A1,34
10014,1998,A2,417
10014,1998,DM,13
10014,1998,NB,6
10014,1999,A1,37
10014,1999,A2,457
10014,1999,DM,0
10014,1999,NB,0
10014,2000,A1,29
10014,2000,A2,473
10014,2000,DM,7
10014,2000,NB,2
10014,2001,A1,29
10014,2001,A2,454
10014,2001,DM,2
10014,2001,NB,4
10014,2002,A1,37
10014,2002,A2,442
10014,2002,DM,2
10014,2002,NB,4
10014,2003,A1,39
10014,2003,A2,519
10014,2003,DM,3
10014,2003,NB,0
10014,2004,A1,40
10014,2004,A2,578
10014,2004,DM,4
10014,2004,NB,1
10014,2005,A1,47
10014,2005,A2,577
10014,2005,DM,5
10014,2005,NB,5
10014,2006,A1,40
10014,2006,A2,552
10014,2006,DM,3
10014,2006,NB,2
10014,2007,A1,45
10014,2007,A2,627
10014,2007,DM,6
10014,2007,NB,4
10014,2008,A1,39
10014,2008,A2,701
10014,2008,DM,7
10014,2008,NB,6
10014,2009,A1,31
10014,2009,A2,579
10014,2009,DM,2
10014,2009,NB,0
10014,2010,A1,39
10014,2010,A2,637
10014,2010,DM,1
10014,2010,NB,0
10014,2011,A1,33
10014,2011,A2,711
10014,2011,DM,5
10014,2011,NB,3
10014,2012,A1,29
10014,2012,A2,725
10014,2012,DM,1
10014,2012,NB,2
10014,2013,A1,32
10014,2013,A2,690
10014,2013,DM,0
10014,2013,NB,1
10014,2014,A1,26
10014,2014,A2,687
10014,2014,DM,4
10014,2014,NB,1
10014,2015,A1,37
10014,2015,A2,772
10014,2015,DM,9
10014,2015,NB,2
10014,2016,A1,28
10014,2016,A2,695
10014,2016,DM,12
10014,2016,NB,9
10014,2017,A1,26
10014,2017,A2,659
10014,2017,DM,7
10014,2017,NB,3
10014,1989,A1,0
10014,1989,A2,0
10014,1989,DM,0
10014,1989,NB,0
10016,1990,A1,10
10016,1990,A2,195
10016,1990,DM,0
10016,1990,NB,0
10016,1991,A1,29
10016,1991,A2,371
10016,1991,DM,3
10016,1991,NB,0
10016,1992,A1,29
10016,1992,A2,523
10016,1992,DM,1
10016,1992,NB,1
10016,1993,A1,28
10016,1993,A2,433
10016,1993,DM,0
10016,1993,NB,0
10016,1994,A1,47
10016,1994,A2,514
10016,1994,DM,1
10016,1994,NB,0
10016,1995,A1,32
10016,1995,A2,500
10016,1995,DM,0
10016,1995,NB,0
10016,1996,A1,24
10016,1996,A2,595
10016,1996,DM,3
10016,1996,NB,1
10016,1997,A1,41
10016,1997,A2,564
10016,1997,DM,3
10016,1997,NB,5
10016,1998,A1,29
10016,1998,A2,670
10016,1998,DM,1
10016,1998,NB,2
10016,1999,A1,37
10016,1999,A2,639
10016,1999,DM,7
10016,1999,NB,4
10016,2000,A1,24
10016,2000,A2,596
10016,2000,DM,4
10016,2000,NB,4
10016,2001,A1,32
10016,2001,A2,591
10016,2001,DM,7
10016,2001,NB,4
10016,2002,A1,30
10016,2002,A2,595
10016,2002,DM,6
10016,2002,NB,4
10016,2003,A1,38
10016,2003,A2,636
10016,2003,DM,0
10016,2003,NB,1
10016,2004,A1,37
10016,2004,A2,628
10016,2004,DM,6
10016,2004,NB,2
10016,2005,A1,32
10016,2005,A2,682
10016,2005,DM,16
10016,2005,NB,3
10016,2006,A1,33
10016,2006,A2,726
10016,2006,DM,4
10016,2006,NB,6
10016,2007,A1,38
10016,2007,A2,786
10016,2007,DM,17
10016,2007,NB,1
10016,2008,A1,20
10016,2008,A2,715
10016,2008,DM,9
10016,2008,NB,6
10016,2009,A1,17
10016,2009,A2,622
10016,2009,DM,3
10016,2009,NB,1
10016,2010,A1,26
10016,2010,A2,739
10016,2010,DM,1
10016,2010,NB,1
10016,2011,A1,20
10016,2011,A2,858
10016,2011,DM,3
10016,2011,NB,1
10016,2012,A1,22
10016,2012,A2,968
10016,2012,DM,3
10016,2012,NB,4
10016,2013,A1,27
10016,2013,A2,947
10016,2013,DM,7
10016,2013,NB,6
10016,2014,A1,25
10016,2014,A2,1012
10016,2014,DM,4
10016,2014,NB,4
10016,2015,A1,17
10016,2015,A2,999
10016,2015,DM,20
10016,2015,NB,6
10016,2016,A1,29
10016,2016,A2,984
10016,2016,DM,8
10016,2016,NB,5
10016,2017,A1,35
10016,2017,A2,852
10016,2017,DM,1
10016,2017,NB,1
10016,1989,A1,0
10016,1989,A2,0
10016,1989,DM,0
10016,1989,NB,0
10017,1990,A1,5
10017,1990,A2,257
10017,1990,DM,1
10017,1990,NB,0
10017,1991,A1,11
10017,1991,A2,511
10017,1991,DM,3
10017,1991,NB,0
10017,1992,A1,17
10017,1992,A2,626
10017,1992,DM,0
10017,1992,NB,0
10017,1993,A1,15
10017,1993,A2,746
10017,1993,DM,0
10017,1993,NB,0
10017,1994,A1,10
10017,1994,A2,712
10017,1994,DM,0
10017,1994,NB,0
10017,1995,A1,19
10017,1995,A2,655
10017,1995,DM,0
10017,1995,NB,0
10017,1996,A1,29
10017,1996,A2,704
10017,1996,DM,2
10017,1996,NB,0
10017,1997,A1,24
10017,1997,A2,771
10017,1997,DM,0
10017,1997,NB,1
10017,1998,A1,21
10017,1998,A2,825
10017,1998,DM,0
10017,1998,NB,1
10017,1999,A1,16
10017,1999,A2,756
10017,1999,DM,7
10017,1999,NB,2
10017,2000,A1,10
10017,2000,A2,935
10017,2000,DM,9
10017,2000,NB,2
10017,2001,A1,19
10017,2001,A2,740
10017,2001,DM,3
10017,2001,NB,2
10017,2002,A1,15
10017,2002,A2,718
10017,2002,DM,6
10017,2002,NB,1
10017,2003,A1,14
10017,2003,A2,657
10017,2003,DM,4
10017,2003,NB,0
10017,2004,A1,10
10017,2004,A2,869
10017,2004,DM,1
10017,2004,NB,2
10017,2005,A1,23
10017,2005,A2,872
10017,2005,DM,3
10017,2005,NB,1
10017,2006,A1,25
10017,2006,A2,796
10017,2006,DM,3
10017,2006,NB,0
10017,2007,A1,14
10017,2007,A2,887
10017,2007,DM,10
10017,2007,NB,3
10017,2008,A1,17
10017,2008,A2,849
10017,2008,DM,1
10017,2008,NB,3
10017,2009,A1,11
10017,2009,A2,725
10017,2009,DM,2
10017,2009,NB,1
10017,2010,A1,12
10017,2010,A2,812
10017,2010,DM,0
10017,2010,NB,0
10017,2011,A1,12
10017,2011,A2,989
10017,2011,DM,3
10017,2011,NB,1
10017,2012,A1,15
10017,2012,A2,1024
10017,2012,DM,0
10017,2012,NB,1
10017,2013,A1,12
10017,2013,A2,937
10017,2013,DM,3
10017,2013,NB,0
10017,2014,A1,20
10017,2014,A2,969
10017,2014,DM,1
10017,2014,NB,3
10017,2015,A1,19
10017,2015,A2,1032
10017,2015,DM,5
10017,2015,NB,0
10017,2016,A1,21
10017,2016,A2,997
10017,2016,DM,9
10017,2016,NB,1
10017,2017,A1,11
10017,2017,A2,860
10017,2017,DM,1
10017,2017,NB,2
10017,1989,A1,0
10017,1989,A2,0
10017,1989,DM,0
10017,1989,NB,0
10018,1990,A1,2
10018,1990,A2,219
10018,1990,DM,1
10018,1990,NB,0
10018,1991,A1,11
10018,1991,A2,438
10018,1991,DM,2
10018,1991,NB,0
10018,1992,A1,7
10018,1992,A2,541
10018,1992,DM,0
10018,1992,NB,0
10018,1993,A1,18
10018,1993,A2,552
10018,1993,DM,0
10018,1993,NB,0
10018,1994,A1,14
10018,1994,A2,536
10018,1994,DM,3
10018,1994,NB,1
10018,1995,A1,8
10018,1995,A2,493
10018,1995,DM,4
10018,1995,NB,0
10018,1996,A1,17
10018,1996,A2,422
10018,1996,DM,4
10018,1996,NB,0
10018,1997,A1,14
10018,1997,A2,489
10018,1997,DM,2
10018,1997,NB,3
10018,1998,A1,13
10018,1998,A2,553
10018,1998,DM,0
10018,1998,NB,0
10018,1999,A1,18
10018,1999,A2,551
10018,1999,DM,0
10018,1999,NB,1
10018,2000,A1,13
10018,2000,A2,627
10018,2000,DM,4
10018,2000,NB,2
10018,2001,A1,10
10018,2001,A2,569
10018,2001,DM,1
10018,2001,NB,2
10018,2002,A1,15
10018,2002,A2,496
10018,2002,DM,0
10018,2002,NB,1
10018,2003,A1,21
10018,2003,A2,551
10018,2003,DM,5
10018,2003,NB,1
10018,2004,A1,19
10018,2004,A2,644
10018,2004,DM,11
10018,2004,NB,3
10018,2005,A1,8
10018,2005,A2,538
10018,2005,DM,3
10018,2005,NB,3
10018,2006,A1,16
10018,2006,A2,559
10018,2006,DM,5
10018,2006,NB,2
10018,2007,A1,26
10018,2007,A2,645
10018,2007,DM,13
10018,2007,NB,8
10018,2008,A1,8
10018,2008,A2,596
10018,2008,DM,5
10018,2008,NB,9
10018,2009,A1,13
10018,2009,A2,545
10018,2009,DM,4
10018,2009,NB,2
10018,2010,A1,12
10018,2010,A2,588
10018,2010,DM,5
10018,2010,NB,2
10018,2011,A1,10
10018,2011,A2,658
10018,2011,DM,11
10018,2011,NB,5
10018,2012,A1,19
10018,2012,A2,685
10018,2012,DM,6
10018,2012,NB,3
10018,2013,A1,13
10018,2013,A2,661
10018,2013,DM,8
10018,2013,NB,4
10018,2014,A1,13
10018,2014,A2,646
10018,2014,DM,6
10018,2014,NB,6
10018,2015,A1,14
10018,2015,A2,686
10018,2015,DM,18
10018,2015,NB,5
10018,2016,A1,19
10018,2016,A2,760
10018,2016,DM,6
10018,2016,NB,7
10018,2017,A1,13
10018,2017,A2,722
10018,2017,DM,7
10018,2017,NB,5
10018,1989,A1,0
10018,1989,A2,0
10018,1989,DM,0
10018,1989,NB,0
10019,1990,A1,12
10019,1990,A2,346
10019,1990,DM,3
10019,1990,NB,0
10019,1991,A1,19
10019,1991,A2,544
10019,1991,DM,5
10019,1991,NB,2
10019,1992,A1,36
10019,1992,A2,632
10019,1992,DM,2
10019,1992,NB,0
10019,1993,A1,30
10019,1993,A2,768
10019,1993,DM,2
10019,1993,NB,0
10019,1994,A1,33
10019,1994,A2,809
10019,1994,DM,3
10019,1994,NB,0
10019,1995,A1,39
10019,1995,A2,780
10019,1995,DM,10
10019,1995,NB,1
10019,1996,A1,27
10019,1996,A2,733
10019,1996,DM,6
10019,1996,NB,0
10019,1997,A1,43
10019,1997,A2,853
10019,1997,DM,1
10019,1997,NB,2
10019,1998,A1,36
10019,1998,A2,978
10019,1998,DM,5
10019,1998,NB,3
10019,1999,A1,38
10019,1999,A2,879
10019,1999,DM,3
10019,1999,NB,5
10019,2000,A1,42
10019,2000,A2,871
10019,2000,DM,8
10019,2000,NB,5
10019,2001,A1,26
10019,2001,A2,813
10019,2001,DM,13
10019,2001,NB,1
10019,2002,A1,29
10019,2002,A2,818
10019,2002,DM,5
10019,2002,NB,5
10019,2003,A1,30
10019,2003,A2,906
10019,2003,DM,7
10019,2003,NB,5
10019,2004,A1,33
10019,2004,A2,921
10019,2004,DM,5
10019,2004,NB,4
10019,2005,A1,43
10019,2005,A2,1159
10019,2005,DM,14
10019,2005,NB,4
10019,2006,A1,26
10019,2006,A2,1005
10019,2006,DM,9
10019,2006,NB,3
10019,2007,A1,35
10019,2007,A2,988
10019,2007,DM,18
10019,2007,NB,5
10019,2008,A1,21
10019,2008,A2,922
10019,2008,DM,6
10019,2008,NB,3
10019,2009,A1,35
10019,2009,A2,803
10019,2009,DM,7
10019,2009,NB,4
10019,2010,A1,27
10019,2010,A2,950
10019,2010,DM,1
10019,2010,NB,1
10019,2011,A1,23
10019,2011,A2,1045
10019,2011,DM,11
10019,2011,NB,5
10019,2012,A1,30
10019,2012,A2,1100
10019,2012,DM,4
10019,2012,NB,2
10019,2013,A1,26
10019,2013,A2,1159
10019,2013,DM,11
10019,2013,NB,3
10019,2014,A1,24
10019,2014,A2,1139
10019,2014,DM,12
10019,2014,NB,6
10019,2015,A1,29
10019,2015,A2,1253
10019,2015,DM,7
10019,2015,NB,5
10019,2016,A1,35
10019,2016,A2,1198
10019,2016,DM,5
10019,2016,NB,2
10019,2017,A1,16
10019,2017,A2,995
10019,2017,DM,4
10019,2017,NB,2
10019,1989,A1,0
10019,1989,A2,0
10019,1989,DM,0
10019,1989,NB,0
10021,1990,A1,16
10021,1990,A2,116
10021,1990,DM,2
10021,1990,NB,0
10021,1991,A1,14
10021,1991,A2,203
10021,1991,DM,0
10021,1991,NB,0
10021,1992,A1,24
10021,1992,A2,253
10021,1992,DM,0
10021,1992,NB,0
10021,1993,A1,39
10021,1993,A2,287
10021,1993,DM,2
10021,1993,NB,0
10021,1994,A1,24
10021,1994,A2,357
10021,1994,DM,9
10021,1994,NB,0
10021,1995,A1,32
10021,1995,A2,339
10021,1995,DM,0
10021,1995,NB,2
10021,1996,A1,47
10021,1996,A2,343
10021,1996,DM,1
10021,1996,NB,1
10021,1997,A1,55
10021,1997,A2,352
10021,1997,DM,2
10021,1997,NB,0
10021,1998,A1,25
10021,1998,A2,388
10021,1998,DM,3
10021,1998,NB,1
10021,1999,A1,21
10021,1999,A2,454
10021,1999,DM,1
10021,1999,NB,0
10021,2000,A1,23
10021,2000,A2,497
10021,2000,DM,0
10021,2000,NB,0
10021,2001,A1,21
10021,2001,A2,444
10021,2001,DM,5
10021,2001,NB,1
10021,2002,A1,22
10021,2002,A2,389
10021,2002,DM,1
10021,2002,NB,1
10021,2003,A1,18
10021,2003,A2,474
10021,2003,DM,0
10021,2003,NB,0
10021,2004,A1,18
10021,2004,A2,490
10021,2004,DM,5
10021,2004,NB,4
10021,2005,A1,27
10021,2005,A2,501
10021,2005,DM,1
10021,2005,NB,1
10021,2006,A1,16
10021,2006,A2,545
10021,2006,DM,22
10021,2006,NB,3
10021,2007,A1,20
10021,2007,A2,611
10021,2007,DM,1
10021,2007,NB,1
10021,2008,A1,18
10021,2008,A2,570
10021,2008,DM,3
10021,2008,NB,1
10021,2009,A1,21
10021,2009,A2,452
10021,2009,DM,4
10021,2009,NB,1
10021,2010,A1,17
10021,2010,A2,532
10021,2010,DM,0
10021,2010,NB,0
10021,2011,A1,11
10021,2011,A2,580
10021,2011,DM,6
10021,2011,NB,4
10021,2012,A1,17
10021,2012,A2,611
10021,2012,DM,0
10021,2012,NB,0
10021,2013,A1,23
10021,2013,A2,654
10021,2013,DM,5
10021,2013,NB,0
10021,2014,A1,10
10021,2014,A2,599
10021,2014,DM,0
10021,2014,NB,1
10021,2015,A1,20
10021,2015,A2,616
10021,2015,DM,0
10021,2015,NB,2
10021,2016,A1,17
10021,2016,A2,578
10021,2016,DM,1
10021,2016,NB,0
10021,2017,A1,14
10021,2017,A2,505
10021,2017,DM,0
10021,2017,NB,0
10021,1989,A1,0
10021,1989,A2,0
10021,1989,DM,0
10021,1989,NB,0
10022,1990,A1,15
10022,1990,A2,427
10022,1990,DM,5
10022,1990,NB,0
10022,1991,A1,25
10022,1991,A2,663
10022,1991,DM,0
10022,1991,NB,1
10022,1992,A1,42
10022,1992,A2,904
10022,1992,DM,1
10022,1992,NB,1
10022,1993,A1,47
10022,1993,A2,1058
10022,1993,DM,0
10022,1993,NB,0
10022,1994,A1,43
10022,1994,A2,1042
10022,1994,DM,0
10022,1994,NB,0
10022,1995,A1,43
10022,1995,A2,1038
10022,1995,DM,0
10022,1995,NB,0
10022,1996,A1,48
10022,1996,A2,1122
10022,1996,DM,4
10022,1996,NB,3
10022,1997,A1,54
10022,1997,A2,1117
10022,1997,DM,6
10022,1997,NB,1
10022,1998,A1,29
10022,1998,A2,1337
10022,1998,DM,10
10022,1998,NB,2
10022,1999,A1,29
10022,1999,A2,1134
10022,1999,DM,3
10022,1999,NB,2
10022,2000,A1,25
10022,2000,A2,1234
10022,2000,DM,8
10022,2000,NB,4
10022,2001,A1,35
10022,2001,A2,1111
10022,2001,DM,2
10022,2001,NB,3
10022,2002,A1,39
10022,2002,A2,1112
10022,2002,DM,6
10022,2002,NB,1
10022,2003,A1,22
10022,2003,A2,1133
10022,2003,DM,2
10022,2003,NB,3
10022,2004,A1,43
10022,2004,A2,1318
10022,2004,DM,4
10022,2004,NB,2
10022,2005,A1,31
10022,2005,A2,1452
10022,2005,DM,6
10022,2005,NB,1
10022,2006,A1,28
10022,2006,A2,1325
10022,2006,DM,10
10022,2006,NB,3
10022,2007,A1,46
10022,2007,A2,1366
10022,2007,DM,9
10022,2007,NB,3
10022,2008,A1,21
10022,2008,A2,1345
10022,2008,DM,3
10022,2008,NB,3
10022,2009,A1,26
10022,2009,A2,1065
10022,2009,DM,1
10022,2009,NB,0
10022,2010,A1,17
10022,2010,A2,1263
10022,2010,DM,2
10022,2010,NB,3
10022,2011,A1,22
10022,2011,A2,1410
10022,2011,DM,11
10022,2011,NB,2
10022,2012,A1,16
10022,2012,A2,1329
10022,2012,DM,11
10022,2012,NB,0
10022,2013,A1,28
10022,2013,A2,1505
10022,2013,DM,3
10022,2013,NB,3
10022,2014,A1,23
10022,2014,A2,1460
10022,2014,DM,1
10022,2014,NB,4
10022,2015,A1,27
10022,2015,A2,1444
10022,2015,DM,12
10022,2015,NB,6
10022,2016,A1,35
10022,2016,A2,1468
10022,2016,DM,2
10022,2016,NB,0
10022,2017,A1,24
10022,2017,A2,1350
10022,2017,DM,8
10022,2017,NB,3
10022,1989,A1,0
10022,1989,A2,0
10022,1989,DM,0
10022,1989,NB,0
10023,1990,A1,19
10023,1990,A2,131
10023,1990,DM,0
10023,1990,NB,0
10023,1991,A1,45
10023,1991,A2,235
10023,1991,DM,0
10023,1991,NB,1
10023,1992,A1,41
10023,1992,A2,301
10023,1992,DM,2
10023,1992,NB,1
10023,1993,A1,46
10023,1993,A2,282
10023,1993,DM,3
10023,1993,NB,2
10023,1994,A1,54
10023,1994,A2,374
10023,1994,DM,3
10023,1994,NB,0
10023,1995,A1,60
10023,1995,A2,380
10023,1995,DM,0
10023,1995,NB,0
10023,1996,A1,67
10023,1996,A2,381
10023,1996,DM,0
10023,1996,NB,0
10023,1997,A1,76
10023,1997,A2,416
10023,1997,DM,0
10023,1997,NB,0
10023,1998,A1,55
10023,1998,A2,487
10023,1998,DM,0
10023,1998,NB,0
10023,1999,A1,33
10023,1999,A2,542
10023,1999,DM,0
10023,1999,NB,2
10023,2000,A1,29
10023,2000,A2,521
10023,2000,DM,0
10023,2000,NB,0
10023,2001,A1,28
10023,2001,A2,490
10023,2001,DM,0
10023,2001,NB,0
10023,2002,A1,25
10023,2002,A2,512
10023,2002,DM,2
10023,2002,NB,1
10023,2003,A1,29
10023,2003,A2,490
10023,2003,DM,2
10023,2003,NB,0
10023,2004,A1,34
10023,2004,A2,570
10023,2004,DM,5
10023,2004,NB,1
10023,2005,A1,32
10023,2005,A2,558
10023,2005,DM,7
10023,2005,NB,3
10023,2006,A1,29
10023,2006,A2,634
10023,2006,DM,2
10023,2006,NB,2
10023,2007,A1,29
10023,2007,A2,690
10023,2007,DM,7
10023,2007,NB,2
10023,2008,A1,30
10023,2008,A2,752
10023,2008,DM,1
10023,2008,NB,2
10023,2009,A1,18
10023,2009,A2,561
10023,2009,DM,1
10023,2009,NB,1
10023,2010,A1,17
10023,2010,A2,593
10023,2010,DM,2
10023,2010,NB,2
10023,2011,A1,28
10023,2011,A2,674
10023,2011,DM,0
10023,2011,NB,2
10023,2012,A1,30
10023,2012,A2,671
10023,2012,DM,1
10023,2012,NB,2
10023,2013,A1,14
10023,2013,A2,678
10023,2013,DM,2
10023,2013,NB,1
10023,2014,A1,19
10023,2014,A2,780
10023,2014,DM,5
10023,2014,NB,1
10023,2015,A1,21
10023,2015,A2,740
10023,2015,DM,3
10023,2015,NB,2
10023,2016,A1,31
10023,2016,A2,766
10023,2016,DM,0
10023,2016,NB,2
10023,2017,A1,14
10023,2017,A2,661
10023,2017,DM,2
10023,2017,NB,1
10023,1989,A1,0
10023,1989,A2,0
10023,1989,DM,0
10023,1989,NB,0
10024,1990,A1,18
10024,1990,A2,99
10024,1990,DM,2
10024,1990,NB,0
10024,1991,A1,48
10024,1991,A2,232
10024,1991,DM,2
10024,1991,NB,0
10024,1992,A1,43
10024,1992,A2,251
10024,1992,DM,1
10024,1992,NB,1
10024,1993,A1,53
10024,1993,A2,283
10024,1993,DM,0
10024,1993,NB,0
10024,1994,A1,56
10024,1994,A2,267
10024,1994,DM,0
10024,1994,NB,1
10024,1995,A1,60
10024,1995,A2,312
10024,1995,DM,0
10024,1995,NB,0
10024,1996,A1,87
10024,1996,A2,342
10024,1996,DM,0
10024,1996,NB,1
10024,1997,A1,68
10024,1997,A2,337
10024,1997,DM,1
10024,1997,NB,3
10024,1998,A1,49
10024,1998,A2,441
10024,1998,DM,0
10024,1998,NB,1
10024,1999,A1,40
10024,1999,A2,504
10024,1999,DM,0
10024,1999,NB,0
10024,2000,A1,33
10024,2000,A2,548
10024,2000,DM,0
10024,2000,NB,0
10024,2001,A1,48
10024,2001,A2,485
10024,2001,DM,0
10024,2001,NB,0
10024,2002,A1,28
10024,2002,A2,465
10024,2002,DM,0
10024,2002,NB,0
10024,2003,A1,34
10024,2003,A2,479
10024,2003,DM,1
10024,2003,NB,1
10024,2004,A1,45
10024,2004,A2,488
10024,2004,DM,0
10024,2004,NB,2
10024,2005,A1,31
10024,2005,A2,511
10024,2005,DM,2
10024,2005,NB,0
10024,2006,A1,35
10024,2006,A2,544
10024,2006,DM,1
10024,2006,NB,1
10024,2007,A1,45
10024,2007,A2,634
10024,2007,DM,7
10024,2007,NB,1
10024,2008,A1,33
10024,2008,A2,615
10024,2008,DM,0
10024,2008,NB,1
10024,2009,A1,21
10024,2009,A2,453
10024,2009,DM,0
10024,2009,NB,0
10024,2010,A1,14
10024,2010,A2,510
10024,2010,DM,0
10024,2010,NB,0
10024,2011,A1,34
10024,2011,A2,658
10024,2011,DM,2
10024,2011,NB,1
10024,2012,A1,22
10024,2012,A2,624
10024,2012,DM,1
10024,2012,NB,0
10024,2013,A1,27
10024,2013,A2,705
10024,2013,DM,0
10024,2013,NB,1
10024,2014,A1,21
10024,2014,A2,652
10024,2014,DM,3
10024,2014,NB,1
10024,2015,A1,27
10024,2015,A2,693
10024,2015,DM,3
10024,2015,NB,2
10024,2016,A1,20
10024,2016,A2,622
10024,2016,DM,2
10024,2016,NB,2
10024,2017,A1,28
10024,2017,A2,599
10024,2017,DM,1
10024,2017,NB,2
10024,1989,A1,0
10024,1989,A2,0
10024,1989,DM,0
10024,1989,NB,0
10025,1990,A1,6
10025,1990,A2,75
10025,1990,DM,0
10025,1990,NB,0
10025,1991,A1,23
10025,1991,A2,191
10025,1991,DM,2
10025,1991,NB,0
10025,1992,A1,31
10025,1992,A2,199
10025,1992,DM,2
10025,1992,NB,0
10025,1993,A1,22
10025,1993,A2,209
10025,1993,DM,0
10025,1993,NB,0
10025,1994,A1,42
10025,1994,A2,189
10025,1994,DM,0
10025,1994,NB,1
10025,1995,A1,27
10025,1995,A2,194
10025,1995,DM,1
10025,1995,NB,0
10025,1996,A1,42
10025,1996,A2,249
10025,1996,DM,1
10025,1996,NB,2
10025,1997,A1,46
10025,1997,A2,248
10025,1997,DM,1
10025,1997,NB,3
10025,1998,A1,29
10025,1998,A2,323
10025,1998,DM,5
10025,1998,NB,3
10025,1999,A1,22
10025,1999,A2,356
10025,1999,DM,1
10025,1999,NB,2
10025,2000,A1,17
10025,2000,A2,387
10025,2000,DM,0
10025,2000,NB,1
10025,2001,A1,12
10025,2001,A2,401
10025,2001,DM,2
10025,2001,NB,4
10025,2002,A1,24
10025,2002,A2,419
10025,2002,DM,2
10025,2002,NB,0
10025,2003,A1,25
10025,2003,A2,402
10025,2003,DM,1
10025,2003,NB,3
10025,2004,A1,19
10025,2004,A2,421
10025,2004,DM,0
10025,2004,NB,2
10025,2005,A1,35
10025,2005,A2,505
10025,2005,DM,9
10025,2005,NB,4
10025,2006,A1,29
10025,2006,A2,554
10025,2006,DM,7
10025,2006,NB,2
10025,2007,A1,19
10025,2007,A2,631
10025,2007,DM,1
10025,2007,NB,6
10025,2008,A1,13
10025,2008,A2,538
10025,2008,DM,1
10025,2008,NB,2
10025,2009,A1,17
10025,2009,A2,484
10025,2009,DM,2
10025,2009,NB,0
10025,2010,A1,20
10025,2010,A2,575
10025,2010,DM,4
10025,2010,NB,0
10025,2011,A1,17
10025,2011,A2,620
10025,2011,DM,0
10025,2011,NB,1
10025,2012,A1,17
10025,2012,A2,639
10025,2012,DM,0
10025,2012,NB,2
10025,2013,A1,10
10025,2013,A2,707
10025,2013,DM,0
