ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees
11427,Queens,Southeast Queens,2015,"$681,026,000 ","11,700",58207,58207,60854.2,"$66,007.00 ","$83,020.00 ",$346.83 ,55.30%,4.60%,40.10%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.877953419,0.877953419,0.877953419,0.877953419,0.91,0.210506101,#N/A,#N/A
11428,Queens,Southeast Queens,2001,"$312,695,000 ","7,803",40074,53609.96167,62454.99,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",,0,0,0,0,0.045317688,,
11428,Queens,Southeast Queens,2002,"$315,572,000 ","7,699",40989,53970.49708,62586.04,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",,0,0,0,0,0.045317688,,
11428,Queens,Southeast Queens,2004,"$329,059,000 ","8,877",37069,46457.29166,52349.52,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.744654444,0.93324958,0,0,0,0.045317688,,
11428,Queens,Southeast Queens,2005,"$336,811,000 ","8,736",38554,46729.58476,52725.02,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.883619272,1.07099553,0.883619272,1.07099553,1.03,0.045317688,,
11428,Queens,Southeast Queens,2006,"$355,928,000 ","8,921",39898,46859.09617,52956.96,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",1.072356844,1.259453418,1.072356844,1.259453418,1.19,0.216373831,,
11428,Queens,Southeast Queens,2007,"$379,039,000 ","9,808",38646,44152.38992,51726.19,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",1.075988077,1.229297861,1.075988077,1.229297861,1.18,0.216373831,,
11428,Queens,Southeast Queens,2008,"$390,012,000 ","9,216",42319,46578.7372,51802.46,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.990328175,1.090012425,0.990328175,1.090012425,1.06,0.216373831,,
11428,Queens,Southeast Queens,2009,"$394,730,000 ","9,284",42517,46984.60587,51878.44,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.8698703,0.961274624,0.8698703,0.961274624,0.93,0.216373831,,
11428,Queens,Southeast Queens,2010,"$399,753,000 ","9,404",42509,46235.98941,51834.25,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.863097481,0.938769813,0.863097481,0.938769813,0.93,0.216373831,,
11428,Queens,Southeast Queens,2011,"$433,963,000 ","10,130",42839,45150.11847,50200.91,"$73,794.00 ","$85,282.00 ",$278.58 ,66.60%,5.70%,27.60%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.820173245,0.864420719,0.820173245,0.864420719,0.85,0.216373831,,
11428,Queens,Southeast Queens,2012,"$424,627,000 ","9,860",43066,44455.79322,50665.94,"$69,758.00 ","$81,801.00 ",$271.58 ,63.40%,6.90%,29.80%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.799932533,0.825747348,0.799932533,0.825747348,0.82,0.216373831,,
11428,Queens,Southeast Queens,2013,"$425,926,000 ","9,880",43110,43843.55976,49698.78,"$69,330.00 ","$81,239.00 ",$286.83 ,60.50%,6.60%,32.90%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.833800745,0.847988698,0.833800745,0.847988698,0.84,0.216373831,0,0
11428,Queens,Southeast Queens,2014,"$449,477,000 ","9,910",45356,45401.356,50846.3,"$68,077.00 ","$77,377.00 ",$307.58 ,59.30%,5.90%,34.70%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.869924241,0.870794165,0.869924241,0.870794165,0.87,0.216373831,1,0
11428,Queens,Southeast Queens,2015,"$466,530,000 ","9,940",46935,46935,52500.75,"$67,151.00 ","$75,806.00 ",$314.42 ,57.80%,5.60%,36.60%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.891082501,0.891082501,0.891082501,0.891082501,0.9,0.216373831,1,0
11429,Queens,Southeast Queens,2001,"$368,345,000 ","10,207",36087,48276.2561,59029.02,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",,0,0,0,0,0.052840084,,
11429,Queens,Southeast Queens,2002,"$381,283,000 ","10,124",37661,49588.49668,59201.51,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",,0,0,0,0,0.052840084,,
11429,Queens,Southeast Queens,2004,"$396,306,000 ","11,437",34651,43426.89615,50379.01,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.694248078,0.870077031,0,0,0,0.052840084,,
11429,Queens,Southeast Queens,2005,"$401,490,000 ","11,178",35918,43534.60667,50560.16,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.835607617,1.012802743,0.835607617,1.012802743,1.04,0.052840084,,
11429,Queens,Southeast Queens,2006,"$420,932,000 ","11,308",37224,43718.55722,50592.98,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",1.016653009,1.194030807,1.016653009,1.194030807,1.22,0.223179446,,
11429,Queens,Southeast Queens,2007,"$447,527,000 ","12,240",36563,41772.59827,48515.07,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",1.066804368,1.218805631,1.066804368,1.218805631,1.22,0.223179446,,
11429,Queens,Southeast Queens,2008,"$459,356,000 ","11,885",38650,42540.42375,49638.35,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",1.011982992,1.113846968,1.011982992,1.113846968,1.09,0.223179446,,
11429,Queens,Southeast Queens,2009,"$477,098,000 ","12,178",39177,43293.64499,50099.16,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.860366703,0.950772407,0.860366703,0.950772407,0.96,0.223179446,,
11429,Queens,Southeast Queens,2010,"$487,705,000 ","12,235",39861,43355.82521,49488.14,,,,,,,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.877794663,0.954755575,0.877794663,0.954755575,0.95,0.223179446,,
11429,Queens,Southeast Queens,2011,"$496,960,000 ","12,479",39824,41972.46243,47984.61,"$75,587.00 ","$84,655.00 ",$244.58 ,59.30%,7.70%,32.90%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.801689159,0.844939436,0.801689159,0.844939436,0.87,0.223179446,,
11429,Queens,Southeast Queens,2012,"$503,613,000 ","12,640",39843,41128.78302,48142.03,"$70,478.00 ","$82,415.00 ",$242.50 ,56.90%,9.50%,33.50%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.786811232,0.812202606,0.786811232,0.812202606,0.83,0.223179446,,
11429,Queens,Southeast Queens,2013,"$516,711,000 ","12,740",40558,41248.13493,47174.08,"$68,890.00 ","$83,891.00 ",$250.50 ,56.10%,10.10%,33.70%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.809097652,0.822865258,0.809097652,0.822865258,0.85,0.223179446,0,0
11429,Queens,Southeast Queens,2014,"$540,886,000 ","13,060",41415,41456.415,48419.17,"$71,208.00 ","$83,725.00 ",$264.00 ,55.70%,11.20%,33.10%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.856610376,0.857466986,0.856610376,0.857466986,0.88,0.223179446,#N/A,#N/A
11429,Queens,Southeast Queens,2015,"$563,820,000 ","13,190",42746,42746,49937.6,"$68,684.00 ","$82,902.00 ",$275.58 ,56.30%,11.60%,32%,N,,,,,7,0,5.861,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.895629763,0.895629763,0.895629763,0.895629763,0.9,0.223179446,#N/A,#N/A
11432,Queens,Jamaica,2001,"$856,243,000 ","19,378",44186,59110.88902,58933.63,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",,0,0,0,0,0.089020198,,
11432,Queens,Jamaica,2002,"$845,348,000 ","18,945",44621,58752.77636,58746.52,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",,0,0,0,0,0.089020198,,
11432,Queens,Jamaica,2004,"$887,114,000 ","22,696",39087,48986.38105,48623.56,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.645922929,0.809512798,0,0,0,0.089020198,,
11432,Queens,Jamaica,2005,"$939,741,000 ","22,827",41168,49897.89764,48808.26,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.762429371,0.924106653,0.762429371,0.924106653,0.97,0.089020198,,
11432,Queens,Jamaica,2006,"$968,936,000 ","23,107",41933,49249.14732,49275.57,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.932755046,1.095494972,0.932755046,1.095494972,1.15,0.170283389,,
11432,Queens,Jamaica,2007,"$1,065,538,000 ","25,367",42005,47989.98962,47402.18,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.939577458,1.073451076,0.939577458,1.073451076,1.16,0.170283389,,
11432,Queens,Jamaica,2008,"$1,071,028,000 ","24,626",43492,47869.80879,47345.07,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.889668505,0.979220574,0.889668505,0.979220574,1.05,0.170283389,,
11432,Queens,Jamaica,2009,"$1,035,054,000 ","24,980",41435,45788.91136,47037.1,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.781471759,0.863587332,0.781471759,0.863587332,0.92,0.170283389,,
11432,Queens,Jamaica,2010,"$1,089,610,000 ","25,708",42384,46100.03,46670.24,,,,,,,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.786827278,0.855812597,0.786827278,0.855812597,0.89,0.170283389,,
11432,Queens,Jamaica,2011,"$1,097,124,000 ","26,274",41757,44009.74572,45858.64,"$49,929.00 ","$69,479.00 ",$327.17 ,56.70%,7.30%,36.10%,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.74356068,0.783674988,0.74356068,0.783674988,0.81,0.170283389,,
11432,Queens,Jamaica,2012,"$1,149,667,000 ","27,020",42549,43922.10899,46037.75,"$50,130.00 ","$69,603.00 ",$330.00 ,55.70%,8%,36.30%,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.74530631,0.769358269,0.74530631,0.769358269,0.79,0.170283389,,
11432,Queens,Jamaica,2013,"$1,190,643,000 ","27,300",43613,44355.11881,45525.2,"$50,450.00 ","$67,975.00 ",$342.67 ,54.40%,8.20%,37.40%,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.77721448,0.790439562,0.77721448,0.790439562,0.81,0.170283389,1,0
11432,Queens,Jamaica,2014,"$1,283,725,000 ","27,930",45962,46007.962,46798.75,"$49,631.00 ","$67,770.00 ",$364.75 ,54.30%,7.50%,38.20%,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.837491826,0.838329318,0.837491826,0.838329318,0.85,0.170283389,2,0
11432,Queens,Jamaica,2015,"$1,323,041,000 ","28,280",46784,46784,48326,"$50,702.00 ","$70,442.00 ",$386.50 ,54.90%,6.40%,38.70%,N,3,"Jamaica - 179 St, 169 St, Parsons Blvd",1,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.885624563,0.885624563,0.885624563,0.885624563,0.89,0.170283389,5,0
11433,Queens,Jamaica,2001,"$290,565,000 ","9,402",30905,41343.9104,52524.22,,,,,,,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",,0,0,0,0,0.09328453,,
11433,Queens,Jamaica,2002,"$307,879,000 ","9,504",32395,42654.71841,52723.84,,,,,,,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",,0,0,0,0,0.09328453,,
11433,Queens,Jamaica,2004,"$334,685,000 ","11,387",29392,36835.9739,45213.3,,,,,,,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",0.6810286,0.853509517,0,0,0,0.09328453,,
11433,Queens,Jamaica,2005,"$346,976,000 ","11,547",30049,36421.05339,45169.43,,,,,,,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",0.813390414,0.985874262,0.813390414,0.985874262,0.98,0.09328453,,
11433,Queens,Jamaica,2006,"$365,085,000 ","11,966",30510,35833.15014,44960.91,,,,,,,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",1.025144369,1.204003674,1.025144369,1.204003674,1.17,0.183144826,,
11433,Queens,Jamaica,2007,"$395,109,000 ","13,865",28497,32557.33208,42921.25,,,,,,,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",1.116729271,1.275843974,1.116729271,1.275843974,1.18,0.183144826,,
11433,Queens,Jamaica,2008,"$415,830,000 ","13,011",31960,35177.02311,43822.69,,,,,,,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",1.040366706,1.145087724,1.040366706,1.145087724,1.07,0.183144826,,
11433,Queens,Jamaica,2009,"$445,661,000 ","13,552",32885,36340.49354,43687.72,,,,,,,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",0.913916133,1.00994871,0.913916133,1.00994871,0.93,0.183144826,,
11433,Queens,Jamaica,2010,"$458,823,000 ","14,063",32626,35486.4944,43239.44,,,,,,,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",0.85070324,0.925288903,0.85070324,0.925288903,0.91,0.183144826,,
11433,Queens,Jamaica,2011,"$481,267,000 ","14,672",32802,34571.633,41954.76,"$41,274.00 ","$55,849.00 ",$245.50 ,52.90%,8.90%,38.20%,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",0.762503597,0.803639855,0.762503597,0.803639855,0.82,0.183144826,,
11433,Queens,Jamaica,2012,"$500,428,000 ","15,080",33185,34255.9211,42280.18,"$43,419.00 ","$57,725.00 ",$248.25 ,54.20%,9.70%,36.10%,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",0.774474538,0.799467792,0.774474538,0.799467792,0.8,0.183144826,,
11433,Queens,Jamaica,2013,"$517,161,000 ","15,530",33301,33867.64982,41767.02,"$42,887.00 ","$58,033.00 ",$252.17 ,53.70%,12%,34.20%,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",0.782793401,0.796113414,0.782793401,0.796113414,0.82,0.183144826,0,0
11433,Queens,Jamaica,2014,"$541,468,000 ","15,910",34033,34067.033,42886.64,"$44,799.00 ","$58,601.00 ",$268.08 ,48.10%,11.70%,40.20%,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",0.82417134,0.824995511,0.82417134,0.824995511,0.86,0.183144826,1,0
11433,Queens,Jamaica,2015,"$580,551,000 ","16,280",35660,35660,44113,"$42,964.00 ","$59,055.00 ",$276.67 ,52.90%,10.90%,36.20%,N,1,Jamaica Center - Parsons/Archer,3,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",0.8646815,0.8646815,0.8646815,0.8646815,0.89,0.183144826,2,0
11434,Queens,Jamaica,2001,"$810,299,000 ","21,731",37288,49882.92287,48666.22,,,,,,,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",,0,0,0,0,0.101196907,,
11434,Queens,Jamaica,2002,"$828,936,000 ","21,572",38426,50595.77742,49329.11,,,,,,,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",,0,0,0,0,0.101196907,,
11434,Queens,Jamaica,2004,"$881,976,000 ","25,351",34791,43602.35329,42535.82,,,,,,,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",0.701628291,0.879326395,0,0,0,0.101196907,,
11434,Queens,Jamaica,2005,"$897,312,000 ","25,213",35589,43135.84043,42159.23,,,,,,,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",0.831122612,1.007366669,0.831122612,1.007366669,1,0.101196907,,
11434,Queens,Jamaica,2006,"$945,759,000 ","26,175",36132,42436.03346,42658.4,,,,,,,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",1.018072893,1.195698421,1.018072893,1.195698421,1.21,0.202679489,,
11434,Queens,Jamaica,2007,"$1,039,500,000 ","29,828",34850,39815.52525,39276.84,,,,,,,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",1.079588478,1.233411257,1.079588478,1.233411257,1.25,0.202679489,,
11434,Queens,Jamaica,2008,"$1,069,480,000 ","28,175",37958,41778.76856,41242.47,,,,,,,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",1.004737567,1.105872234,1.004737567,1.105872234,1.13,0.202679489,,
11434,Queens,Jamaica,2009,"$1,106,550,000 ","28,616",38669,42732.26531,42020.32,,,,,,,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",0.884693404,0.977655312,0.884693404,0.977655312,0.98,0.202679489,,
11434,Queens,Jamaica,2010,"$1,151,096,000 ","30,101",38241,41593.79122,41295.77,,,,,,,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",0.861050143,0.936542974,0.861050143,0.936542974,0.93,0.202679489,,
11434,Queens,Jamaica,2011,"$1,174,304,000 ","30,569",38415,40487.44838,40025.82,"$57,027.00 ","$68,809.00 ",$244.58 ,57.10%,8.10%,34.50%,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",0.780929183,0.823059482,0.780929183,0.823059482,0.83,0.202679489,,
11434,Queens,Jamaica,2012,"$1,187,169,000 ","30,170",39349,40618.84102,39881.28,"$57,393.00 ","$69,779.00 ",$246.58 ,56.90%,8.70%,34.20%,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",0.786561081,0.811944382,0.786561081,0.811944382,0.81,0.202679489,,
11434,Queens,Jamaica,2013,"$1,224,601,000 ","31,030",39465,40136.53644,39522.26,"$59,229.00 ","$70,618.00 ",$257.08 ,56.90%,9.30%,33.70%,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",0.816037361,0.829923053,0.816037361,0.829923053,0.82,0.202679489,0,0
11434,Queens,Jamaica,2014,"$1,293,368,000 ","31,680",40826,40866.826,39901.61,"$58,178.00 ","$70,272.00 ",$269.08 ,57.20%,8.60%,34.10%,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",0.859065731,0.859924797,0.859065731,0.859924797,0.85,0.202679489,1,0
11434,Queens,Jamaica,2015,"$1,359,395,000 ","32,380",41983,41983,41638,"$58,076.00 ","$70,071.00 ",$279.08 ,57.90%,7.40%,34.60%,N,,,,,8,0,193.9,3.2,40.676808,-73.776425,"11413, 11412, 11433, 11436",0.893615243,0.893615243,0.893615243,0.893615243,0.88,0.202679489,1,0
11435,Queens,Jamaica,2001,"$676,016,000 ","18,651",36246,48488.96219,54554.6,,,,,,,N,3,"Sutphin Blvd, Briarwood - Van Wyck Blvd, Sutphin Blvd - Archer Av - JFK Airport",4,"E, F, J, Z",8,0,9.772,1.5,40.701265,-73.809605,"11436, 11433, 11432, 11367, 11415, 11418, 11419, 11420",,0,0,0,0,0.110307896,,
11435,Queens,Jamaica,2002,"$676,173,000 ","18,404",36741,48377.12638,54785.7,,,,,,,N,3,"Sutphin Blvd, Briarwood - Van Wyck Blvd, Sutphin Blvd - Archer Av - JFK Airport",4,"E, F, J, Z",8,0,9.772,1.5,40.701265,-73.809605,"11436, 11433, 11432, 11367, 11415, 11418, 11419, 11420",,0,0,0,0,0.110307896,,
11435,Queens,Jamaica,2004,"$711,021,000 ","21,744",32700,40981.77554,45281.89,,,,,,,N,3,"Sutphin Blvd, Briarwood - Van Wyck Blvd, Sutphin Blvd - Archer Av - JFK Airport",4,"E, F, J, Z",8,0,9.772,1.5,40.701265,-73.809605,"11436, 11433, 11432, 11367, 11415, 11418, 11419, 11420",0.753500212,0.944335674,0,0,0,0.110307896,,
11435,Queens,Jamaica,2005,"$736,090,000 ","21,736",33865,41046.25689,45480.56,,,,,,,N,3,"Sutphin Blvd, Briarwood - Van Wyck Blvd, Sutphin Blvd - Archer Av - JFK Airport",4,"E, F, J, Z",8,0,9.772,1.5,40.701265,-73.809605,"11436, 11433, 11432, 11367, 11415, 11418, 11419, 11420",0.805440139,0.976238088,0.805440139,0.976238088,0.98,0.110307896,,
11435,Queens,Jamaica,2006,"$786,433,000 ","22,286",35288,41444.77883,46068.17,,,,,,,N,3,"Sutphin Blvd, Briarwood - Van Wyck Blvd, Sutphin Blvd - Archer Av - JFK Airport",4,"E, F, J, Z",8,0,9.772,1.5,40.701265,-73.809605,"11436, 11433, 11432, 11367, 11415, 11418, 11419, 11420",0.992045684,1.165130185,0.992045684,1.165130185,1.15,0.161682264,,
11435,Queens,Jamaica,2006,"$253,203,000 ","7,485",33828,41444.77883,46068.17,,,,,,,N,3,"Sutphin Blvd, Briarwood - Van Wyck Blvd, Sutphin Blvd - Archer Av - JFK Airport",4,"E, F, J, Z",8,0,9.772,1.5,40.701265,-73.809605,"11436, 11433, 11432, 11367, 11415, 11418, 11419, 11420",0.992045684,1.165130185,0.992045684,1.165130185,1.15,0.161682264,,
11435,Queens,Jamaica,2007,"$836,716,000 ","24,185",34596,39525.33462,43531.45,,,,,,,N,3,"Sutphin Blvd, Briarwood - Van Wyck Blvd, Sutphin Blvd - Archer Av - JFK Airport",4,"E, F, J, Z",8,0,9.772,1.5,40.701265,-73.809605,"11436, 11433, 11432, 11367, 11415, 11418, 11419, 11420",1.051460522,1.201275551,1.051460522,1.201275551,1.17,0.161682264,,
11435,Queens,Jamaica,2008,"$859,506,000 ","23,309",36874,40585.65551,44574.3,,,,,,,N,3,"Sutphin Blvd, Briarwood - Van Wyck Blvd, Sutphin Blvd - Archer Av - JFK Airport",4,"E, F, J, Z",8,0,9.772,1.5,40.701265,-73.809605,"11436, 11433, 11432, 11367, 11415, 11418, 11419, 11420",1.003330681,1.104323734,1.003330681,1.104323734,1.06,0.161682264,,
