ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,ZillowAdj,Zillow_value2,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB
11423,Queens,Jamaica,2008,"$587,909,000 ","13,942",42168,46412.53787,50611.82,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.970559263,1.068253618,0.970559263,1.068253618,1.04,0.193107638,,,516.0,25,66,10,13
11423,Queens,Jamaica,2009,"$589,830,000 ","14,062",41945,46352.50119,50232.57,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.8360300829999999,0.923878541,0.8360300829999999,0.923878541,0.92,0.193107638,,,550.0,17,53,9,7
11423,Queens,Jamaica,2010,"$608,464,000 ","14,330",42461,46183.781,50021.51,,,,,,,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.853490172,0.928320181,0.853490172,0.928320181,0.91,0.193107638,,,512.0,19,61,11,8
11423,Queens,Jamaica,2011,"$623,483,000 ","14,578",42769,45076.34205,48815.09,"$57,751.00 ","$76,616.00 ",$270.33 ,58.40%,7.90%,33.70%,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.794762812,0.83763942,0.794762812,0.83763942,0.82,0.193107638,,,514.0,13,47,6,3
11423,Queens,Jamaica,2012,"$667,208,000 ","14,750",45234,46693.75727,48824.62,"$61,948.00 ","$81,289.00 ",$270.92 ,58.80%,7.50%,33.70%,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.791690453,0.817239286,0.791690453,0.817239286,0.8,0.193107638,,,599.0,9,63,6,8
11423,Queens,Jamaica,2013,"$650,266,000 ","14,870",43730,44474.10968,48566.58,"$60,892.00 ","$81,033.00 ",$281.25 ,57.60%,8.30%,34.10%,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.828266698,0.8423604840000001,0.828266698,0.8423604840000001,0.82,0.193107638,0.0,0.0,567.0,15,50,4,4
11423,Queens,Jamaica,2014,"$692,400,000 ","15,050",46007,46053.00700000001,49909.11,"$60,161.00 ","$78,204.00 ",$298.17 ,57.80%,8.40%,33.80%,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.881848772,0.882730621,0.881848772,0.882730621,0.85,0.193107638,,,470.0,14,52,7,6
11423,Queens,Jamaica,2015,"$725,670,000 ","15,190",47773,47773.0,51324.38,"$62,179.00 ","$80,672.00 ",$307.83 ,59%,8%,33%,N,,,,,4,0,7.113,1.4,40.715606,-73.76847099999998,"11412, 11429, 11428, 11427, 11364, 11366, 11432, 11433",0.909887443,0.909887443,0.909887443,0.909887443,0.88,0.193107638,,,503.0,10,80,3,5
11426,Queens,Southeast Queens,2001,"$370,121,000 ","6,393",57895,77450.43497,67903.41,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",,0.0,0.0,0.0,0.0,0.021773297,,,,32,36,2,6
11426,Queens,Southeast Queens,2002,"$371,369,000 ","6,357",58419,76920.69747,67412.76,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",,0.0,0.0,0.0,0.0,0.021773297,,,,39,41,3,13
11426,Queens,Southeast Queens,2004,"$387,064,000 ","7,903",48977,61381.17494,54739.81,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.75239419,0.942949535,0.0,0.0,0.0,0.021773297,,,,59,43,5,16
11426,Queens,Southeast Queens,2005,"$403,462,000 ","7,805",51693,62654.78096,55733.34,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.8731863759999999,1.058350282,0.8731863759999999,1.058350282,1.02,0.021773297,,,,47,60,9,21
11426,Queens,Southeast Queens,2006,"$431,291,000 ","8,069",53450,62775.5449,56108.65,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",1.029138248,1.208694374,1.029138248,1.208694374,1.18,0.232043603,,,248.0,52,48,6,18
11426,Queens,Southeast Queens,2007,"$471,211,000 ","8,642",54526,62295.01664,54340.19,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",1.013001658,1.157336961,1.013001658,1.157336961,1.16,0.232043603,,,213.0,38,40,11,16
11426,Queens,Southeast Queens,2008,"$477,172,000 ","8,450",56470,62154.14565,55766.2,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.929998194,1.023609761,0.929998194,1.023609761,1.05,0.232043603,,,210.0,31,41,2,12
11426,Queens,Southeast Queens,2009,"$468,607,000 ","8,370",55986,61868.90289,55372.42,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.8266604409999999,0.913524355,0.8266604409999999,0.913524355,0.94,0.232043603,,,206.0,21,48,5,6
11426,Queens,Southeast Queens,2010,"$477,904,000 ","8,409",56832,61814.76276000001,55154.93,,,,,,,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.85129864,0.925936505,0.85129864,0.925936505,0.93,0.232043603,,,191.0,25,55,4,3
11426,Queens,Southeast Queens,2011,"$504,462,000 ","9,032",55853,58866.20992,54258.87,"$78,151.00 ","$93,152.00 ",$325.25 ,61.50%,5.60%,32.70%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.835101357,0.880154187,0.835101357,0.880154187,0.85,0.232043603,,,221.0,22,42,4,9
11426,Queens,Southeast Queens,2012,"$512,445,000 ","8,920",57449,59302.95047,54270.37,"$78,415.00 ","$93,951.00 ",$319.17 ,60.60%,5.70%,33.50%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.824586602,0.851197034,0.824586602,0.851197034,0.82,0.232043603,,,202.0,19,54,11,10
11426,Queens,Southeast Queens,2013,"$523,875,000 ","9,180",57067,58038.05207000001,53982.96,"$82,301.00 ","$99,850.00 ",$329.08 ,60.20%,5.90%,33.70%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.846157293,0.860555505,0.846157293,0.860555505,0.84,0.232043603,0.0,0.0,191.0,19,42,4,5
11426,Queens,Southeast Queens,2014,"$540,356,000 ","9,070",59576,59635.576,55216.91,"$77,917.00 ","$96,119.00 ",$349.67 ,59.70%,5.10%,35.10%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.8815972190000001,0.8824788159999999,0.8815972190000001,0.8824788159999999,0.87,0.232043603,1.0,0.0,185.0,19,46,7,4
11426,Queens,Southeast Queens,2015,"$569,266,000 ","9,290",61277,61277.0,57047.75,"$77,146.00 ","$90,998.00 ",$355.75 ,59.60%,3.70%,36.70%,N,,,,,5,0,81.066,1.4,40.736425,-73.722376,"11362, 11427, 11428, 11429",0.921187589,0.921187589,0.921187589,0.921187589,0.9,0.232043603,1.0,0.0,214.0,13,48,1,2
11427,Queens,Southeast Queens,2001,"$433,532,000 ","8,528",50836,68007.08718,75231.87,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",,0.0,0.0,0.0,0.0,0.040635676,,,,17,34,14,104
11427,Queens,Southeast Queens,2002,"$443,369,000 ","8,616",51459,67756.4178,74341.01,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",,0.0,0.0,0.0,0.0,0.040635676,,,,18,39,2,5
11427,Queens,Southeast Queens,2004,"$461,145,000 ","10,369",44473,55736.468,59888.79,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.779690358,0.977158876,0.0,0.0,0.0,0.040635676,,,,19,40,5,7
11427,Queens,Southeast Queens,2005,"$483,144,000 ","10,401",46452,56302.39849,60180.25,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.861589342,1.044294034,0.861589342,1.044294034,1.0,0.040635676,,,,33,51,4,15
11427,Queens,Southeast Queens,2006,"$516,833,000 ","10,613",48698,57194.45249,60587.5,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",1.00774329,1.183566588,1.00774329,1.183566588,1.15,0.21050610100000006,,,342.0,33,47,8,22
11427,Queens,Southeast Queens,2007,"$559,043,000 ","11,372",49160,56164.45399,59127.14,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",1.018002813,1.163050695,1.018002813,1.163050695,1.11,0.21050610100000006,,,306.0,30,43,4,7
11427,Queens,Southeast Queens,2008,"$561,916,000 ","11,024",50972,56102.7291,59988.49,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.947548707,1.04292687,0.947548707,1.04292687,1.01,0.21050610100000006,,,305.0,11,84,2,8
11427,Queens,Southeast Queens,2009,"$558,577,000 ","11,023",50674,55998.72799,59060.46,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.844101518,0.932798107,0.844101518,0.932798107,0.92,0.21050610100000006,,,291.0,11,31,2,1
11427,Queens,Southeast Queens,2010,"$576,151,000 ","11,194",51470,55982.64779,58880.0,,,,,,,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.83882802,0.91237252,0.83882802,0.91237252,0.91,0.21050610100000006,,,317.0,10,40,1,3
11427,Queens,Southeast Queens,2011,"$601,664,000 ","11,553",52079,54888.60664,57695.69,"$69,753.00 ","$84,788.00 ",$302.50 ,61.10%,4.50%,34.40%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.7869533940000001,0.829408692,0.7869533940000001,0.829408692,0.84,0.21050610100000006,,,268.0,18,36,0,0
11427,Queens,Southeast Queens,2012,"$603,115,000 ","11,210",53802,55538.25725,58390.84,"$70,438.00 ","$87,240.00 ",$299.33 ,60.10%,4.70%,35.20%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.781334361,0.80654899,0.781334361,0.80654899,0.82,0.21050610100000006,,,278.0,11,49,3,2
11427,Queens,Southeast Queens,2013,"$621,771,000 ","11,490",54114,55034.80382000001,57326.34,"$70,108.00 ","$85,446.00 ",$320.83 ,58.30%,4.90%,36.80%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.8252988859999999,0.839342172,0.8252988859999999,0.839342172,0.83,0.21050610100000006,0.0,0.0,281.0,12,54,2,2
11427,Queens,Southeast Queens,2014,"$646,678,000 ","11,510",56184,56240.184,59218.56,"$69,847.00 ","$85,937.00 ",$342.33 ,56.80%,4.30%,38.90%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.853480386,0.8543338659999999,0.853480386,0.8543338659999999,0.87,0.21050610100000006,,,243.0,4,70,3,5
11427,Queens,Southeast Queens,2015,"$681,026,000 ","11,700",58207,58207.0,60854.2,"$66,007.00 ","$83,020.00 ",$346.83 ,55.30%,4.60%,40.10%,N,,,,,2,0,0.821,1.6,40.730904,-73.745661,"11426, 11362, 11364, 11423, 11428",0.877953419,0.877953419,0.877953419,0.877953419,0.91,0.21050610100000006,,,244.0,5,54,0,0
11428,Queens,Southeast Queens,2001,"$312,695,000 ","7,803",40074,53609.96167,62454.99,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",,0.0,0.0,0.0,0.0,0.045317688,,,,9,49,1,2
11428,Queens,Southeast Queens,2002,"$315,572,000 ","7,699",40989,53970.49708,62586.04,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",,0.0,0.0,0.0,0.0,0.045317688,,,,12,38,1,3
11428,Queens,Southeast Queens,2004,"$329,059,000 ","8,877",37069,46457.29166,52349.52,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.744654444,0.93324958,0.0,0.0,0.0,0.045317688,,,,20,47,5,10
11428,Queens,Southeast Queens,2005,"$336,811,000 ","8,736",38554,46729.58476000001,52725.02,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.883619272,1.07099553,0.883619272,1.07099553,1.03,0.045317688,,,,24,49,4,10
11428,Queens,Southeast Queens,2006,"$355,928,000 ","8,921",39898,46859.09617,52956.96,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",1.072356844,1.259453418,1.072356844,1.259453418,1.19,0.216373831,,,285.0,23,48,6,10
11428,Queens,Southeast Queens,2007,"$379,039,000 ","9,808",38646,44152.38992,51726.19,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",1.075988077,1.229297861,1.075988077,1.229297861,1.18,0.216373831,,,295.0,12,53,13,16
11428,Queens,Southeast Queens,2008,"$390,012,000 ","9,216",42319,46578.7372,51802.46,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.990328175,1.090012425,0.990328175,1.090012425,1.06,0.216373831,,,268.0,13,49,4,11
11428,Queens,Southeast Queens,2009,"$394,730,000 ","9,284",42517,46984.60587,51878.44,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.8698703000000001,0.961274624,0.8698703000000001,0.961274624,0.93,0.216373831,,,274.0,13,35,4,6
11428,Queens,Southeast Queens,2010,"$399,753,000 ","9,404",42509,46235.98941,51834.25,,,,,,,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.8630974809999999,0.938769813,0.8630974809999999,0.938769813,0.93,0.216373831,,,254.0,5,34,2,1
11428,Queens,Southeast Queens,2011,"$433,963,000 ","10,130",42839,45150.11847,50200.91,"$73,794.00 ","$85,282.00 ",$278.58 ,66.60%,5.70%,27.60%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.820173245,0.8644207190000001,0.820173245,0.8644207190000001,0.85,0.216373831,,,269.0,6,34,4,4
11428,Queens,Southeast Queens,2012,"$424,627,000 ","9,860",43066,44455.79322,50665.94,"$69,758.00 ","$81,801.00 ",$271.58 ,63.40%,6.90%,29.80%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.799932533,0.8257473479999999,0.799932533,0.8257473479999999,0.82,0.216373831,,,263.0,7,45,1,14
11428,Queens,Southeast Queens,2013,"$425,926,000 ","9,880",43110,43843.55976,49698.78,"$69,330.00 ","$81,239.00 ",$286.83 ,60.50%,6.60%,32.90%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.833800745,0.847988698,0.833800745,0.847988698,0.84,0.216373831,0.0,0.0,263.0,6,35,4,0
11428,Queens,Southeast Queens,2014,"$449,477,000 ","9,910",45356,45401.356,50846.3,"$68,077.00 ","$77,377.00 ",$307.58 ,59.30%,5.90%,34.70%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.869924241,0.870794165,0.869924241,0.870794165,0.87,0.216373831,1.0,0.0,271.0,4,39,2,2
11428,Queens,Southeast Queens,2015,"$466,530,000 ","9,940",46935,46935.0,52500.75,"$67,151.00 ","$75,806.00 ",$314.42 ,57.80%,5.60%,36.60%,N,,,,,1,0,0.03,0.8,40.721016,-73.742245,"11426, 11427, 11423, 11429",0.891082501,0.891082501,0.891082501,0.891082501,0.9,0.216373831,1.0,0.0,283.0,6,49,4,2
11429,Queens,Southeast Queens,2001,"$368,345,000 ","10,207",36087,48276.2561,59029.02,,,,,,,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",,0.0,0.0,0.0,0.0,0.052840084,,,,18,26,2,12
11429,Queens,Southeast Queens,2002,"$381,283,000 ","10,124",37661,49588.49668,59201.51,,,,,,,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",,0.0,0.0,0.0,0.0,0.052840084,,,,21,32,6,8
11429,Queens,Southeast Queens,2004,"$396,306,000 ","11,437",34651,43426.89615,50379.01,,,,,,,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.694248078,0.8700770309999999,0.0,0.0,0.0,0.052840084,,,,27,31,5,31
11429,Queens,Southeast Queens,2005,"$401,490,000 ","11,178",35918,43534.60667,50560.16,,,,,,,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.8356076170000001,1.012802743,0.8356076170000001,1.012802743,1.04,0.052840084,,,,33,47,13,19
11429,Queens,Southeast Queens,2006,"$420,932,000 ","11,308",37224,43718.55722,50592.98,,,,,,,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",1.016653009,1.194030807,1.016653009,1.194030807,1.22,0.223179446,,,471.0,26,27,5,16
11429,Queens,Southeast Queens,2007,"$447,527,000 ","12,240",36563,41772.59827,48515.07,,,,,,,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",1.066804368,1.218805631,1.066804368,1.218805631,1.22,0.223179446,,,454.0,30,30,11,21
11429,Queens,Southeast Queens,2008,"$459,356,000 ","11,885",38650,42540.42375,49638.35,,,,,,,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",1.011982992,1.113846968,1.011982992,1.113846968,1.09,0.223179446,,,417.0,21,29,4,11
11429,Queens,Southeast Queens,2009,"$477,098,000 ","12,178",39177,43293.64499,50099.16,,,,,,,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.860366703,0.950772407,0.860366703,0.950772407,0.96,0.223179446,,,452.0,7,35,6,3
11429,Queens,Southeast Queens,2010,"$487,705,000 ","12,235",39861,43355.82521,49488.14,,,,,,,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.877794663,0.954755575,0.877794663,0.954755575,0.95,0.223179446,,,490.0,4,39,2,6
11429,Queens,Southeast Queens,2011,"$496,960,000 ","12,479",39824,41972.46243,47984.61,"$75,587.00 ","$84,655.00 ",$244.58 ,59.30%,7.70%,32.90%,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.801689159,0.844939436,0.801689159,0.844939436,0.87,0.223179446,,,454.0,8,30,4,3
11429,Queens,Southeast Queens,2012,"$503,613,000 ","12,640",39843,41128.78302,48142.03,"$70,478.00 ","$82,415.00 ",$242.50 ,56.90%,9.50%,33.50%,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.786811232,0.8122026059999999,0.786811232,0.8122026059999999,0.83,0.223179446,,,521.0,7,38,1,0
11429,Queens,Southeast Queens,2013,"$516,711,000 ","12,740",40558,41248.13493,47174.08,"$68,890.00 ","$83,891.00 ",$250.50 ,56.10%,10.10%,33.70%,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.8090976520000001,0.822865258,0.8090976520000001,0.822865258,0.85,0.223179446,0.0,0.0,432.0,6,34,0,4
11429,Queens,Southeast Queens,2014,"$540,886,000 ","13,060",41415,41456.415,48419.17,"$71,208.00 ","$83,725.00 ",$264.00 ,55.70%,11.20%,33.10%,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.8566103759999999,0.8574669859999999,0.8566103759999999,0.8574669859999999,0.88,0.223179446,,,401.0,14,40,8,0
11429,Queens,Southeast Queens,2015,"$563,820,000 ","13,190",42746,42746.0,49937.6,"$68,684.00 ","$82,902.00 ",$275.58 ,56.30%,11.60%,32%,N,,,,,7,0,5.8610000000000015,1.3,40.709766,-73.738653,"11426, 11428, 11423, 11412, 11411",0.895629763,0.895629763,0.895629763,0.895629763,0.9,0.223179446,,,393.0,12,53,1,5
11432,Queens,Jamaica,2001,"$856,243,000 ","19,378",44186,59110.88902,58933.63,,,,,,,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",,0.0,0.0,0.0,0.0,0.08902019800000001,,,,58,156,21,10
11432,Queens,Jamaica,2002,"$845,348,000 ","18,945",44621,58752.77636,58746.52,,,,,,,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",,0.0,0.0,0.0,0.0,0.08902019800000001,,,,62,150,27,43
11432,Queens,Jamaica,2004,"$887,114,000 ","22,696",39087,48986.38105,48623.56,,,,,,,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.645922929,0.809512798,0.0,0.0,0.0,0.08902019800000001,,,,83,160,27,36
11432,Queens,Jamaica,2005,"$939,741,000 ","22,827",41168,49897.89764,48808.26,,,,,,,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.762429371,0.924106653,0.762429371,0.924106653,0.97,0.08902019800000001,,,,80,186,62,69
11432,Queens,Jamaica,2006,"$968,936,000 ","23,107",41933,49249.14732,49275.57,,,,,,,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.932755046,1.095494972,0.932755046,1.095494972,1.15,0.17028338899999998,,,1754.0,76,216,68,92
11432,Queens,Jamaica,2007,"$1,065,538,000 ","25,367",42005,47989.98962,47402.18,,,,,,,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.939577458,1.073451076,0.939577458,1.073451076,1.16,0.17028338899999998,,,1577.0,60,198,75,61
11432,Queens,Jamaica,2008,"$1,071,028,000 ","24,626",43492,47869.80879,47345.07,,,,,,,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.889668505,0.979220574,0.889668505,0.979220574,1.05,0.17028338899999998,,,1450.0,45,219,19,26
11432,Queens,Jamaica,2009,"$1,035,054,000 ","24,980",41435,45788.91136000001,47037.1,,,,,,,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.7814717590000001,0.863587332,0.7814717590000001,0.863587332,0.92,0.17028338899999998,,,1348.0,28,202,16,12
11432,Queens,Jamaica,2010,"$1,089,610,000 ","25,708",42384,46100.03,46670.24,,,,,,,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.786827278,0.855812597,0.786827278,0.855812597,0.89,0.17028338899999998,,,1361.0,22,188,12,4
11432,Queens,Jamaica,2011,"$1,097,124,000 ","26,274",41757,44009.74572,45858.64,"$49,929.00 ","$69,479.00 ",$327.17 ,56.70%,7.30%,36.10%,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.74356068,0.783674988,0.74356068,0.783674988,0.81,0.17028338899999998,,,1349.0,40,167,13,11
11432,Queens,Jamaica,2012,"$1,149,667,000 ","27,020",42549,43922.10899,46037.75,"$50,130.00 ","$69,603.00 ",$330.00 ,55.70%,8%,36.30%,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.74530631,0.769358269,0.74530631,0.769358269,0.79,0.17028338899999998,,,1382.0,41,189,17,8
11432,Queens,Jamaica,2013,"$1,190,643,000 ","27,300",43613,44355.11881,45525.2,"$50,450.00 ","$67,975.00 ",$342.67 ,54.40%,8.20%,37.40%,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.77721448,0.790439562,0.77721448,0.790439562,0.81,0.17028338899999998,1.0,0.0,1523.0,23,167,10,12
11432,Queens,Jamaica,2014,"$1,283,725,000 ","27,930",45962,46007.962,46798.75,"$49,631.00 ","$67,770.00 ",$364.75 ,54.30%,7.50%,38.20%,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.8374918259999999,0.838329318,0.8374918259999999,0.838329318,0.85,0.17028338899999998,2.0,0.0,1469.0,26,208,14,7
11432,Queens,Jamaica,2015,"$1,323,041,000 ","28,280",46784,46784.0,48326.0,"$50,702.00 ","$70,442.00 ",$386.50 ,54.90%,6.40%,38.70%,N,3.0,"Jamaica - 179 St, 169 St, Parsons Blvd",1.0,F,7,0,27.958,2.1,40.715359,-73.793071,"11366, 11423, 11433, 11435",0.8856245629999999,0.8856245629999999,0.8856245629999999,0.8856245629999999,0.89,0.17028338899999998,5.0,0.0,1429.0,32,237,19,14
11433,Queens,Jamaica,2001,"$290,565,000 ","9,402",30905,41343.9104,52524.22,,,,,,,N,1.0,Jamaica Center - Parsons/Archer,3.0,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",,0.0,0.0,0.0,0.0,0.09328453,,,,20,40,17,60
11433,Queens,Jamaica,2002,"$307,879,000 ","9,504",32395,42654.71841,52723.84,,,,,,,N,1.0,Jamaica Center - Parsons/Archer,3.0,"E, J, Z",12,0,31.89,1.6,40.698162,-73.786893,"11434, 11412, 11423, 11432, 11435",,0.0,0.0,0.0,0.0,0.09328453,,,,26,58,21,98
